fotograma,tipo_oggetto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
284,person,0.60,person_9,597,264,669,416,no,0,0,0,0,0,
284,person,0.66,person_16,0,233,75,538,no,0,0,0,0,0,
284,person,0.45,person_17,1471,317,1505,388,no,0,0,0,0,0,
285,person,0.65,person_9,599,267,672,415,no,0,0,0,0,0,
285,person,0.67,person_16,0,227,76,536,no,0,0,0,0,0,
285,person,0.44,person_17,1471,317,1505,387,no,0,0,0,0,0,
286,person,0.61,person_9,601,270,673,412,no,0,0,0,0,0,
286,person,0.65,person_16,0,224,78,535,no,0,0,0,0,0,
287,person,0.66,person_9,601,270,674,409,no,0,0,0,0,0,
287,person,0.71,person_16,0,223,79,533,no,0,0,0,0,0,
288,person,0.62,person_9,601,270,675,409,no,0,0,0,0,0,
288,person,0.75,person_16,0,222,83,533,no,0,0,0,0,0,
289,person,0.60,person_9,604,264,677,410,no,0,0,0,0,0,
289,person,0.76,person_16,0,221,86,531,no,0,0,0,0,0,
290,person,0.61,person_9,606,262,677,412,no,0,0,0,0,0,
290,person,0.70,person_16,0,221,92,530,no,0,0,0,0,0,
291,person,0.61,person_9,606,261,677,413,no,0,0,0,0,0,
291,person,0.66,person_16,1,227,98,530,no,0,0,0,0,0,
292,person,0.62,person_9,608,261,678,415,no,0,0,0,0,0,
292,person,0.64,person_16,3,229,102,528,no,0,0,0,0,0,
293,person,0.61,person_9,609,261,679,414,no,0,0,0,0,0,
293,person,0.62,person_16,1,227,103,527,no,0,0,0,0,0,
294,person,0.57,person_9,606,265,682,412,no,0,0,0,0,0,
294,person,0.67,person_16,0,231,108,524,no,0,0,0,0,0,
295,person,0.57,person_9,605,266,682,410,no,0,0,0,0,0,
295,person,0.64,person_16,3,228,111,525,no,0,0,0,0,0,
296,person,0.62,person_9,605,268,683,411,no,0,0,0,0,0,
296,person,0.63,person_16,3,232,114,520,no,0,0,0,0,0,
297,person,0.64,person_9,605,269,684,411,no,0,0,0,0,0,
297,person,0.70,person_16,10,228,118,517,no,0,0,0,0,0,
298,person,0.63,person_9,607,269,686,411,no,0,0,0,0,0,
298,person,0.67,person_16,5,227,123,514,no,0,0,0,0,0,
299,person,0.64,person_9,610,271,686,411,no,0,0,0,0,0,
299,person,0.74,person_16,8,228,131,515,no,0,0,0,0,0,
300,person,0.64,person_9,614,272,687,409,no,0,0,0,0,0,
300,person,0.69,person_16,10,227,137,519,no,0,0,0,0,0,
301,person,0.62,person_9,621,269,690,407,no,0,0,0,0,0,
301,person,0.68,person_16,12,230,149,519,no,0,0,0,0,0,
302,person,0.60,person_9,623,268,692,406,no,0,0,0,0,0,
302,person,0.65,person_16,27,231,158,514,no,0,0,0,0,0,
303,person,0.57,person_9,625,268,694,407,no,0,0,0,0,0,
303,person,0.45,person_16,52,230,162,509,no,0,0,0,0,0,
304,person,0.59,person_9,626,268,694,407,no,0,0,0,0,0,
304,person,0.47,person_16,87,241,169,503,no,0,0,0,0,0,
305,person,0.58,person_9,628,267,695,408,no,0,0,0,0,0,
305,person,0.62,person_16,106,246,171,500,no,0,0,0,0,0,
306,person,0.57,person_9,629,267,696,407,no,0,0,0,0,0,
306,person,0.67,person_22,38,245,111,509,no,0,0,0,0,0,
307,person,0.59,person_9,634,270,695,406,no,0,0,0,0,0,
307,person,0.64,person_22,43,243,108,509,no,0,0,0,0,0,
308,person,0.62,person_9,635,268,697,405,no,0,0,0,0,0,
308,person,0.59,person_22,44,243,109,497,no,0,0,0,0,0,
308,person,0.47,person_16,119,245,186,503,no,0,0,0,0,0,
309,person,0.58,person_9,638,266,698,405,no,0,0,0,0,0,
309,person,0.58,person_22,44,240,120,502,no,0,0,0,0,0,
309,person,0.54,person_16,121,246,186,502,no,0,0,0,0,0,
310,person,0.59,person_9,639,263,699,406,no,0,0,0,0,0,
310,person,0.56,person_22,52,243,120,507,no,0,0,0,0,0,
310,person,0.50,person_16,126,240,192,505,no,0,0,0,0,0,
311,person,0.60,person_9,640,262,699,405,no,0,0,0,0,0,
311,person,0.70,person_22,55,245,128,503,no,0,0,0,0,0,
311,person,0.60,person_16,131,238,199,505,no,0,0,0,0,0,
312,person,0.60,person_9,639,262,700,405,no,0,0,0,0,0,
312,person,0.65,person_22,60,246,131,503,no,0,0,0,0,0,
312,person,0.70,person_16,132,242,200,501,no,0,0,0,0,0,
313,person,0.58,person_9,640,262,701,403,no,0,0,0,0,0,
313,person,0.67,person_22,66,247,130,502,no,0,0,0,0,0,
313,person,0.75,person_16,130,239,206,500,no,0,0,0,0,0,
314,person,0.64,person_9,643,267,704,401,no,0,0,0,0,0,
314,person,0.67,person_22,70,246,133,504,no,0,0,0,0,0,
314,person,0.75,person_16,136,231,213,496,no,0,0,0,0,0,
315,person,0.63,person_9,644,265,706,401,no,0,0,0,0,0,
315,person,0.70,person_22,75,248,135,500,no,0,0,0,0,0,
315,person,0.70,person_16,138,228,218,496,no,0,0,0,0,0,
316,person,0.64,person_9,645,267,707,401,no,0,0,0,0,0,
316,person,0.70,person_22,81,248,140,499,no,0,0,0,0,0,
316,person,0.71,person_16,141,235,220,502,no,0,0,0,0,0,
317,person,0.64,person_9,644,264,709,403,no,0,0,0,0,0,
317,person,0.66,person_22,90,248,145,492,no,0,0,0,0,0,
317,person,0.78,person_16,144,231,221,500,no,0,0,0,0,0,
318,person,0.61,person_9,645,265,710,403,no,0,0,0,0,0,
318,person,0.66,person_22,93,246,151,486,no,0,0,0,0,0,
318,person,0.67,person_16,150,234,223,502,no,0,0,0,0,0,
319,person,0.61,person_9,645,262,713,405,no,0,0,0,0,0,
319,person,0.67,person_22,93,246,155,487,no,0,0,0,0,0,
319,person,0.58,person_16,158,236,235,503,no,0,0,0,0,0,
320,person,0.60,person_9,646,261,715,405,no,0,0,0,0,0,
320,person,0.66,person_22,96,246,159,489,no,0,0,0,0,0,
320,person,0.77,person_16,159,241,240,501,no,0,0,0,0,0,
321,person,0.61,person_9,648,265,715,403,no,0,0,0,0,0,
321,person,0.72,person_22,101,246,168,487,no,0,0,0,0,0,
321,person,0.78,person_16,164,243,244,498,no,0,0,0,0,0,
322,person,0.58,person_9,650,266,716,403,no,0,0,0,0,0,
322,person,0.67,person_22,105,247,178,494,no,0,0,0,0,0,
322,person,0.75,person_16,171,242,245,497,no,0,0,0,0,0,
323,person,0.65,person_9,657,267,718,404,no,0,0,0,0,0,
323,person,0.63,person_22,108,247,180,488,no,0,0,0,0,0,
323,person,0.65,person_16,176,241,246,495,no,0,0,0,0,0,
324,person,0.66,person_9,662,266,719,404,no,0,0,0,0,0,
324,person,0.65,person_22,113,247,186,491,no,0,0,0,0,0,
324,person,0.63,person_16,186,241,254,493,no,0,0,0,0,0,
325,person,0.68,person_9,665,263,723,404,no,0,0,0,0,0,
325,person,0.67,person_22,118,246,188,492,no,0,0,0,0,0,
325,person,0.66,person_16,189,240,261,491,no,0,0,0,0,0,
326,person,0.68,person_9,667,263,725,404,no,0,0,0,0,0,
326,person,0.64,person_22,122,246,191,491,no,0,0,0,0,0,
326,person,0.62,person_16,192,241,264,494,no,0,0,0,0,0,
327,person,0.67,person_9,669,264,726,403,no,0,0,0,0,0,
327,person,0.77,person_22,130,248,200,489,no,0,0,0,0,0,
327,person,0.70,person_16,193,237,266,482,no,0,0,0,0,0,
328,person,0.65,person_9,669,265,723,402,no,0,0,0,0,0,
328,person,0.75,person_22,133,246,203,484,no,0,0,0,0,0,
328,person,0.67,person_16,200,236,266,478,no,0,0,0,0,0,
329,person,0.65,person_9,669,265,723,401,no,0,0,0,0,0,
329,person,0.75,person_22,138,246,205,484,no,0,0,0,0,0,
329,person,0.68,person_16,209,243,276,484,no,0,0,0,0,0,
330,person,0.68,person_9,669,265,723,402,no,0,0,0,0,0,
330,person,0.75,person_22,140,247,208,483,no,0,0,0,0,0,
330,person,0.58,person_16,212,242,282,486,no,0,0,0,0,0,
331,person,0.66,person_9,670,267,724,403,no,0,0,0,0,0,
331,person,0.76,person_22,145,249,210,482,no,0,0,0,0,0,
331,person,0.54,person_16,213,243,287,487,no,0,0,0,0,0,
332,person,0.64,person_9,672,268,724,404,no,0,0,0,0,0,
332,person,0.84,person_22,149,252,225,483,no,0,0,0,0,0,
332,person,0.62,person_16,216,242,294,486,no,0,0,0,0,0,
333,person,0.65,person_9,672,268,725,404,no,0,0,0,0,0,
333,person,0.79,person_22,152,250,234,488,no,0,0,0,0,0,
333,person,0.57,person_16,224,244,296,488,no,0,0,0,0,0,
334,person,0.63,person_9,673,268,726,404,no,0,0,0,0,0,
334,person,0.78,person_22,157,247,233,486,no,0,0,0,0,0,
334,person,0.58,person_16,231,245,302,483,no,0,0,0,0,0,
335,person,0.61,person_9,674,268,726,402,no,0,0,0,0,0,
335,person,0.74,person_22,158,246,238,485,no,0,0,0,0,0,
335,person,0.64,person_16,236,246,308,482,no,0,0,0,0,0,
336,person,0.63,person_9,674,271,729,400,no,0,0,0,0,0,
336,person,0.77,person_22,161,244,238,485,no,0,0,0,0,0,
336,person,0.47,person_16,237,246,312,483,no,0,0,0,0,0,
337,person,0.64,person_9,674,272,730,400,no,0,0,0,0,0,
337,person,0.79,person_22,165,244,245,483,no,0,0,0,0,0,
337,person,0.48,person_16,239,240,313,480,no,0,0,0,0,0,
338,person,0.65,person_9,676,271,732,400,no,0,0,0,0,0,
338,person,0.83,person_22,167,245,254,479,no,0,0,0,0,0,
338,person,0.57,person_16,242,239,315,482,no,0,0,0,0,0,
339,person,0.69,person_9,677,273,733,400,no,0,0,0,0,0,
339,person,0.77,person_22,170,244,257,476,no,0,0,0,0,0,
339,person,0.66,person_16,247,241,324,481,no,0,0,0,0,0,
340,person,0.66,person_9,678,273,733,401,no,0,0,0,0,0,
340,person,0.80,person_22,174,244,257,476,no,0,0,0,0,0,
340,person,0.72,person_16,250,239,327,484,no,0,0,0,0,0,
341,person,0.64,person_9,679,271,733,403,no,0,0,0,0,0,
341,person,0.74,person_22,179,247,255,473,no,0,0,0,0,0,
341,person,0.67,person_16,253,240,333,480,no,0,0,0,0,0,
342,person,0.65,person_9,680,271,733,404,no,0,0,0,0,0,
342,person,0.69,person_22,184,246,254,476,no,0,0,0,0,0,
342,person,0.68,person_16,258,240,335,484,no,0,0,0,0,0,
343,person,0.63,person_9,680,270,733,404,no,0,0,0,0,0,
343,person,0.72,person_22,188,247,253,474,no,0,0,0,0,0,
343,person,0.68,person_16,259,240,336,481,no,0,0,0,0,0,
344,person,0.60,person_9,680,271,733,404,no,0,0,0,0,0,
344,person,0.71,person_22,193,249,254,472,no,0,0,0,0,0,
344,person,0.72,person_16,261,239,337,482,no,0,0,0,0,0,
345,person,0.60,person_9,681,272,733,404,no,0,0,0,0,0,
345,person,0.74,person_22,195,251,255,471,no,0,0,0,0,0,
345,person,0.72,person_16,265,242,340,478,no,0,0,0,0,0,
346,person,0.60,person_9,681,272,734,404,no,0,0,0,0,0,
346,person,0.67,person_22,197,254,258,470,no,0,0,0,0,0,
346,person,0.78,person_16,268,242,346,479,no,0,0,0,0,0,
347,person,0.58,person_9,681,274,735,402,no,0,0,0,0,0,
347,person,0.62,person_22,202,253,268,473,no,0,0,0,0,0,
347,person,0.77,person_16,273,246,353,477,no,0,0,0,0,0,
348,person,0.59,person_9,681,274,736,401,no,0,0,0,0,0,
348,person,0.68,person_22,207,251,274,474,no,0,0,0,0,0,
348,person,0.73,person_16,280,248,353,477,no,0,0,0,0,0,
349,person,0.61,person_9,681,272,736,402,no,0,0,0,0,0,
349,person,0.69,person_22,214,251,277,476,no,0,0,0,0,0,
349,person,0.74,person_16,282,248,358,475,no,0,0,0,0,0,
350,person,0.62,person_9,681,271,736,403,no,0,0,0,0,0,
350,person,0.66,person_22,211,255,283,470,no,0,0,0,0,0,
350,person,0.74,person_16,286,247,360,475,no,0,0,0,0,0,
351,person,0.61,person_9,681,271,736,403,no,0,0,0,0,0,
351,person,0.63,person_22,218,252,289,473,no,0,0,0,0,0,
351,person,0.74,person_16,293,245,363,474,no,0,0,0,0,0,
352,person,0.62,person_9,681,272,737,403,no,0,0,0,0,0,
352,person,0.75,person_22,224,250,296,473,no,0,0,0,0,0,
352,person,0.76,person_16,299,247,369,473,no,0,0,0,0,0,
353,person,0.60,person_9,682,272,737,404,no,0,0,0,0,0,
353,person,0.71,person_22,232,251,300,475,no,0,0,0,0,0,
353,person,0.75,person_16,305,246,373,477,no,0,0,0,0,0,
354,person,0.60,person_9,682,272,737,404,no,0,0,0,0,0,
354,person,0.67,person_22,236,251,300,470,no,0,0,0,0,0,
354,person,0.66,person_16,309,245,374,478,no,0,0,0,0,0,
355,person,0.56,person_9,683,272,736,404,no,0,0,0,0,0,
355,person,0.68,person_22,238,250,304,473,no,0,0,0,0,0,
355,person,0.66,person_16,309,244,379,476,no,0,0,0,0,0,
356,person,0.55,person_9,683,271,737,404,no,0,0,0,0,0,
356,person,0.70,person_22,240,251,308,475,no,0,0,0,0,0,
356,person,0.70,person_16,313,242,383,475,no,0,0,0,0,0,
357,person,0.58,person_9,685,270,738,404,no,0,0,0,0,0,
357,person,0.72,person_22,243,250,315,477,no,0,0,0,0,0,
357,person,0.74,person_16,319,242,385,473,no,0,0,0,0,0,
358,person,0.58,person_9,685,270,738,404,no,0,0,0,0,0,
358,person,0.72,person_22,245,249,322,477,no,0,0,0,0,0,
358,person,0.75,person_16,323,244,387,473,no,0,0,0,0,0,
359,person,0.56,person_9,684,269,739,404,no,0,0,0,0,0,
359,person,0.71,person_22,251,249,325,477,no,0,0,0,0,0,
359,person,0.55,person_16,326,247,395,470,no,0,0,0,0,0,
360,person,0.53,person_9,686,268,740,404,no,0,0,0,0,0,
360,person,0.67,person_22,253,252,328,472,no,0,0,0,0,0,
360,person,0.64,person_16,337,251,406,468,no,0,0,0,0,0,
361,person,0.49,person_9,688,268,741,403,no,0,0,0,0,0,
361,person,0.69,person_22,255,254,327,474,no,0,0,0,0,0,
361,person,0.54,person_16,334,250,408,472,no,0,0,0,0,0,
362,person,0.51,person_9,690,267,742,403,no,0,0,0,0,0,
362,person,0.74,person_22,257,256,329,476,no,0,0,0,0,0,
362,person,0.48,person_16,336,255,405,470,no,0,0,0,0,0,
363,person,0.51,person_9,691,267,744,402,no,0,0,0,0,0,
363,person,0.73,person_22,260,256,333,478,no,0,0,0,0,0,
363,person,0.52,person_16,337,251,408,473,no,0,0,0,0,0,
364,person,0.51,person_9,692,266,744,402,no,0,0,0,0,0,
364,person,0.72,person_22,264,254,344,477,no,0,0,0,0,0,
364,person,0.54,person_16,341,251,407,473,no,0,0,0,0,0,
365,person,0.53,person_9,693,266,745,402,no,0,0,0,0,0,
365,person,0.78,person_22,268,252,348,476,no,0,0,0,0,0,
365,person,0.55,person_16,344,251,409,472,no,0,0,0,0,0,
366,person,0.57,person_9,692,266,746,401,no,0,0,0,0,0,
366,person,0.79,person_22,272,250,350,473,no,0,0,0,0,0,
366,person,0.60,person_16,348,250,413,472,no,0,0,0,0,0,
367,person,0.58,person_9,692,266,746,401,no,0,0,0,0,0,
367,person,0.75,person_22,275,250,349,469,no,0,0,0,0,0,
367,person,0.62,person_16,350,248,423,465,no,0,0,0,0,0,
368,person,0.60,person_9,693,266,747,401,no,0,0,0,0,0,
368,person,0.74,person_22,278,250,349,468,no,0,0,0,0,0,
368,person,0.70,person_16,355,247,425,469,no,0,0,0,0,0,
369,person,0.61,person_9,693,267,747,401,no,0,0,0,0,0,
369,person,0.68,person_22,285,250,352,462,no,0,0,0,0,0,
369,person,0.64,person_16,358,245,429,464,no,0,0,0,0,0,
370,person,0.63,person_9,693,268,747,400,no,0,0,0,0,0,
370,person,0.67,person_22,288,251,356,459,no,0,0,0,0,0,
370,person,0.67,person_16,362,244,432,463,no,0,0,0,0,0,
371,person,0.63,person_9,695,268,749,400,no,0,0,0,0,0,
371,person,0.64,person_22,290,252,359,458,no,0,0,0,0,0,
371,person,0.66,person_16,364,244,433,461,no,0,0,0,0,0,
372,person,0.63,person_9,695,268,750,400,no,0,0,0,0,0,
372,person,0.59,person_22,291,253,361,457,no,0,0,0,0,0,
372,person,0.67,person_16,366,244,430,468,no,0,0,0,0,0,
373,person,0.64,person_9,695,272,754,398,no,0,0,0,0,0,
373,person,0.56,person_22,297,254,364,454,no,0,0,0,0,0,
373,person,0.70,person_16,368,245,433,470,no,0,0,0,0,0,
374,person,0.66,person_9,695,273,755,399,no,0,0,0,0,0,
374,person,0.57,person_22,303,254,368,456,no,0,0,0,0,0,
374,person,0.71,person_16,372,247,439,470,no,0,0,0,0,0,
375,person,0.66,person_9,696,270,755,401,no,0,0,0,0,0,
375,person,0.62,person_22,306,256,367,460,no,0,0,0,0,0,
375,person,0.72,person_16,377,249,443,471,no,0,0,0,0,0,
376,person,0.65,person_9,697,269,756,401,no,0,0,0,0,0,
376,person,0.66,person_22,308,259,370,463,no,0,0,0,0,0,
376,person,0.69,person_16,380,249,446,471,no,0,0,0,0,0,
377,person,0.60,person_9,699,269,757,401,no,0,0,0,0,0,
377,person,0.69,person_22,310,260,372,463,no,0,0,0,0,0,
377,person,0.66,person_16,381,250,447,471,no,0,0,0,0,0,
378,person,0.58,person_9,701,269,758,399,no,0,0,0,0,0,
378,person,0.64,person_22,311,259,377,460,no,0,0,0,0,0,
378,person,0.69,person_16,384,251,447,469,no,0,0,0,0,0,
379,person,0.56,person_9,702,269,758,398,no,0,0,0,0,0,
379,person,0.60,person_22,313,258,384,457,no,0,0,0,0,0,
379,person,0.68,person_16,390,251,449,468,no,0,0,0,0,0,
380,person,0.60,person_9,702,269,759,399,no,0,0,0,0,0,
380,person,0.56,person_22,316,259,390,455,no,0,0,0,0,0,
380,person,0.68,person_16,392,252,451,465,no,0,0,0,0,0,
381,person,0.58,person_9,703,270,760,398,no,0,0,0,0,0,
381,person,0.67,person_22,321,258,392,454,no,0,0,0,0,0,
381,person,0.65,person_16,394,252,453,460,no,0,0,0,0,0,
382,person,0.56,person_9,703,270,760,399,no,0,0,0,0,0,
382,person,0.69,person_22,328,258,395,454,no,0,0,0,0,0,
382,person,0.68,person_16,399,251,456,457,no,0,0,0,0,0,
383,person,0.55,person_9,703,269,759,399,no,0,0,0,0,0,
383,person,0.70,person_22,334,255,397,453,no,0,0,0,0,0,
383,person,0.69,person_16,404,251,463,458,no,0,0,0,0,0,
384,person,0.55,person_9,704,270,760,398,no,0,0,0,0,0,
384,person,0.68,person_22,339,253,401,453,no,0,0,0,0,0,
384,person,0.66,person_16,408,249,468,464,no,0,0,0,0,0,
385,person,0.54,person_9,704,268,763,398,no,0,0,0,0,0,
385,person,0.66,person_22,343,254,406,455,no,0,0,0,0,0,
385,person,0.63,person_16,412,248,470,462,no,0,0,0,0,0,
386,person,0.54,person_9,704,267,765,397,no,0,0,0,0,0,
386,person,0.66,person_22,345,253,412,456,no,0,0,0,0,0,
386,person,0.65,person_16,415,246,474,459,no,0,0,0,0,0,
387,person,0.51,person_9,705,267,765,396,no,0,0,0,0,0,
387,person,0.62,person_22,347,253,416,458,no,0,0,0,0,0,
387,person,0.58,person_16,417,245,475,461,no,0,0,0,0,0,
388,person,0.54,person_9,711,265,766,401,no,0,0,0,0,0,
388,person,0.62,person_22,349,253,419,455,no,0,0,0,0,0,
388,person,0.61,person_16,419,245,477,457,no,0,0,0,0,0,
389,person,0.56,person_9,710,265,768,398,no,0,0,0,0,0,
389,person,0.64,person_22,352,255,420,455,no,0,0,0,0,0,
389,person,0.54,person_16,422,248,478,455,no,0,0,0,0,0,
390,person,0.63,person_9,712,262,768,397,no,0,0,0,0,0,
390,person,0.67,person_22,355,259,422,455,no,0,0,0,0,0,
390,person,0.59,person_16,426,251,479,455,no,0,0,0,0,0,
391,person,0.65,person_9,714,261,768,396,no,0,0,0,0,0,
391,person,0.67,person_22,358,260,424,456,no,0,0,0,0,0,
391,person,0.60,person_16,428,254,481,456,no,0,0,0,0,0,
392,person,0.62,person_9,716,261,768,396,no,0,0,0,0,0,
392,person,0.72,person_22,360,262,431,453,no,0,0,0,0,0,
392,person,0.57,person_16,434,254,487,456,no,0,0,0,0,0,
393,person,0.61,person_9,717,263,771,397,no,0,0,0,0,0,
393,person,0.74,person_22,362,262,431,451,no,0,0,0,0,0,
393,person,0.68,person_16,433,252,489,455,no,0,0,0,0,0,
394,person,0.60,person_9,717,262,771,396,no,0,0,0,0,0,
394,person,0.79,person_22,367,259,433,450,no,0,0,0,0,0,
394,person,0.71,person_16,436,250,492,454,no,0,0,0,0,0,
395,car,0.73,car_34,1729,367,1917,558,no,0,0,0,0,0,
395,person,0.57,person_9,719,262,772,395,no,0,0,0,0,0,
395,person,0.76,person_22,372,260,435,449,no,0,0,0,0,0,
395,person,0.68,person_16,438,249,494,452,no,0,0,0,0,0,
396,car,0.80,car_34,1707,356,1918,555,no,0,0,0,0,0,
396,person,0.59,person_9,719,263,771,395,no,0,0,0,0,0,
396,person,0.72,person_22,374,260,438,449,no,0,0,0,0,0,
396,person,0.68,person_16,439,248,496,452,no,0,0,0,0,0,
397,car,0.85,car_34,1685,345,1919,558,no,0,0,0,0,0,
397,person,0.56,person_9,717,263,774,394,no,0,0,0,0,0,
397,person,0.72,person_22,376,258,439,451,no,0,0,0,0,0,
397,person,0.67,person_16,440,248,495,453,no,0,0,0,0,0,
398,car,0.85,car_34,1663,335,1920,561,no,0,0,0,0,0,
398,person,0.58,person_9,717,265,775,394,no,0,0,0,0,0,
398,person,0.70,person_22,382,257,441,451,no,0,0,0,0,0,
398,person,0.62,person_16,442,247,496,453,no,0,0,0,0,0,
399,car,0.82,car_34,1643,329,1918,560,no,0,0,0,0,0,
399,person,0.61,person_9,717,265,776,394,no,0,0,0,0,0,
399,person,0.69,person_22,385,255,442,451,no,0,0,0,0,0,
399,person,0.62,person_16,443,247,498,452,no,0,0,0,0,0,
400,car,0.82,car_34,1627,325,1918,555,no,0,0,0,0,0,
400,person,0.62,person_9,717,264,775,393,no,0,0,0,0,0,
400,person,0.69,person_22,387,255,444,449,no,0,0,0,0,0,
400,person,0.68,person_16,446,248,499,452,no,0,0,0,0,0,
401,car,0.85,car_34,1611,320,1919,549,no,0,0,0,0,0,
401,person,0.62,person_9,717,264,777,394,no,0,0,0,0,0,
401,person,0.66,person_22,390,257,444,449,no,0,0,0,0,0,
401,person,0.65,person_16,448,253,499,452,no,0,0,0,0,0,
402,car,0.84,car_34,1592,315,1919,543,no,0,0,0,0,0,
402,person,0.62,person_9,717,264,778,393,no,0,0,0,0,0,
402,person,0.68,person_22,392,257,445,450,no,0,0,0,0,0,
402,person,0.69,person_16,449,257,500,451,no,0,0,0,0,0,
403,car,0.83,car_34,1578,314,1919,535,no,0,0,0,0,0,
403,person,0.63,person_9,717,265,780,393,no,0,0,0,0,0,
403,person,0.71,person_22,395,257,445,451,no,0,0,0,0,0,
403,person,0.71,person_16,451,258,503,451,no,0,0,0,0,0,
404,car,0.82,car_34,1565,312,1919,527,no,0,0,0,0,0,
404,person,0.64,person_9,717,267,781,392,no,0,0,0,0,0,
404,person,0.72,person_22,398,259,447,452,no,0,0,0,0,0,
404,person,0.65,person_16,452,254,512,453,no,0,0,0,0,0,
405,car,0.82,car_34,1552,310,1919,522,no,0,0,0,0,0,
405,person,0.64,person_9,719,267,782,389,no,0,0,0,0,0,
405,person,0.70,person_22,400,260,449,452,no,0,0,0,0,0,
405,person,0.64,person_16,454,252,516,454,no,0,0,0,0,0,
406,car,0.82,car_34,1536,310,1919,518,no,0,0,0,0,0,
406,person,0.63,person_9,720,266,782,389,no,0,0,0,0,0,
406,person,0.66,person_22,403,261,453,452,no,0,0,0,0,0,
406,person,0.64,person_16,456,250,518,453,no,0,0,0,0,0,
407,car,0.81,car_34,1525,314,1915,509,no,0,0,0,0,0,
407,person,0.60,person_9,722,265,782,392,no,0,0,0,0,0,
407,person,0.65,person_22,404,263,456,448,no,0,0,0,0,0,
407,person,0.64,person_16,459,249,517,452,no,0,0,0,0,0,
408,car,0.81,car_34,1517,318,1900,505,si,0.00,1764,394,1837,422,
408,person,0.61,person_9,724,264,782,392,no,0,0,0,0,0,
408,person,0.65,person_22,408,263,460,446,no,0,0,0,0,0,
408,person,0.65,person_16,461,249,518,450,no,0,0,0,0,0,
409,car,0.81,car_34,1509,319,1876,500,si,0.00,1747,393,1817,420,
409,person,0.60,person_9,725,264,783,393,no,0,0,0,0,0,
409,person,0.67,person_22,409,263,462,445,no,0,0,0,0,0,
409,person,0.65,person_16,463,249,519,448,no,0,0,0,0,0,
410,car,0.82,car_34,1497,320,1860,493,si,0.00,1724,392,1792,419,
410,person,0.60,person_9,726,263,782,393,no,0,0,0,0,0,
410,person,0.67,person_22,412,263,464,444,no,0,0,0,0,0,
410,person,0.64,person_16,465,250,520,446,no,0,0,0,0,0,
411,car,0.81,car_34,1490,321,1843,484,no,0,0,0,0,0,
411,person,0.59,person_9,726,264,782,392,no,0,0,0,0,0,
411,person,0.68,person_22,416,262,467,443,no,0,0,0,0,0,
411,person,0.61,person_16,468,252,522,446,no,0,0,0,0,0,
412,car,0.82,car_34,1482,322,1818,481,no,0,0,0,0,0,
412,person,0.60,person_9,727,264,782,392,no,0,0,0,0,0,
412,person,0.72,person_22,419,259,468,443,no,0,0,0,0,0,
412,person,0.62,person_16,471,251,523,446,no,0,0,0,0,0,
413,car,0.80,car_34,1479,324,1799,477,no,0,0,0,0,0,
413,person,0.59,person_9,728,266,782,392,no,0,0,0,0,0,
413,person,0.70,person_22,423,260,470,442,no,0,0,0,0,0,
413,person,0.59,person_16,476,254,525,444,no,0,0,0,0,0,
414,car,0.81,car_34,1471,322,1781,469,no,0,0,0,0,0,
414,person,0.56,person_9,728,267,782,393,no,0,0,0,0,0,
414,person,0.63,person_22,425,259,472,443,no,0,0,0,0,0,
414,person,0.60,person_16,478,253,528,445,no,0,0,0,0,0,
415,car,0.80,car_34,1462,323,1759,465,no,0,0,0,0,0,
415,car,0.43,car_39,1297,315,1340,350,no,0,0,0,0,0,
415,person,0.59,person_9,728,268,783,392,no,0,0,0,0,0,
415,person,0.59,person_22,428,258,476,443,no,0,0,0,0,0,
415,person,0.61,person_16,482,255,531,444,no,0,0,0,0,0,
416,car,0.81,car_34,1454,322,1739,462,si,0.00,1627,378,1686,402,
416,car,0.41,car_39,1298,316,1344,350,no,0,0,0,0,0,
416,person,0.56,person_9,728,269,783,392,no,0,0,0,0,0,
416,person,0.61,person_22,429,259,478,444,no,0,0,0,0,0,
416,person,0.58,person_16,484,255,533,442,no,0,0,0,0,0,
417,car,0.81,car_34,1447,321,1722,460,si,0.00,1614,378,1670,399,
417,car,0.42,car_39,1297,315,1341,350,no,0,0,0,0,0,
417,person,0.61,person_9,729,269,785,391,no,0,0,0,0,0,
417,person,0.63,person_22,432,259,482,447,no,0,0,0,0,0,
417,person,0.64,person_16,486,255,536,443,no,0,0,0,0,0,
